Workout ID,Title,Start Time,End Time,Exercise Title,Set Type,Reps,Weight (kg),Distance (meters),Duration (seconds),RPE
17596a06-2c74-4d14-94b4-a5bf1f0b0bdd,Legs,2024-07-23T08:29:09+00:00,2024-07-23T10:00:53+00:00,Leg Press Horizontal (Machine),normal,12.0,85.0,,,
17596a06-2c74-4d14-94b4-a5bf1f0b0bdd,Legs,2024-07-23T08:29:09+00:00,2024-07-23T10:00:53+00:00,Leg Press Horizontal (Machine),normal,15.0,85.0,,,
17596a06-2c74-4d14-94b4-a5bf1f0b0bdd,Legs,2024-07-23T08:29:09+00:00,2024-07-23T10:00:53+00:00,Romanian Deadlift (Barbell),normal,13.0,40.0,,,
17596a06-2c74-4d14-94b4-a5bf1f0b0bdd,Legs,2024-07-23T08:29:09+00:00,2024-07-23T10:00:53+00:00,Romanian Deadlift (Barbell),normal,12.0,40.0,,,
17596a06-2c74-4d14-94b4-a5bf1f0b0bdd,Legs,2024-07-23T08:29:09+00:00,2024-07-23T10:00:53+00:00,Romanian Deadlift (Barbell),normal,12.0,40.0,,,
17596a06-2c74-4d14-94b4-a5bf1f0b0bdd,Legs,2024-07-23T08:29:09+00:00,2024-07-23T10:00:53+00:00,Leg Extension (Machine),normal,14.0,57.5,,,
17596a06-2c74-4d14-94b4-a5bf1f0b0bdd,Legs,2024-07-23T08:29:09+00:00,2024-07-23T10:00:53+00:00,Leg Extension (Machine),normal,14.0,57.5,,,
17596a06-2c74-4d14-94b4-a5bf1f0b0bdd,Legs,2024-07-23T08:29:09+00:00,2024-07-23T10:00:53+00:00,Leg Extension (Machine),normal,14.0,57.5,,,
17596a06-2c74-4d14-94b4-a5bf1f0b0bdd,Legs,2024-07-23T08:29:09+00:00,2024-07-23T10:00:53+00:00,Seated Leg Curl (Machine),normal,15.0,57.5,,,
17596a06-2c74-4d14-94b4-a5bf1f0b0bdd,Legs,2024-07-23T08:29:09+00:00,2024-07-23T10:00:53+00:00,Seated Leg Curl (Machine),normal,12.0,60.0,,,
17596a06-2c74-4d14-94b4-a5bf1f0b0bdd,Legs,2024-07-23T08:29:09+00:00,2024-07-23T10:00:53+00:00,Seated Leg Curl (Machine),normal,13.0,60.0,,,
17596a06-2c74-4d14-94b4-a5bf1f0b0bdd,Legs,2024-07-23T08:29:09+00:00,2024-07-23T10:00:53+00:00,Standing Calf Raise (Dumbbell),normal,26.0,40.0,,,
17596a06-2c74-4d14-94b4-a5bf1f0b0bdd,Legs,2024-07-23T08:29:09+00:00,2024-07-23T10:00:53+00:00,Standing Calf Raise (Dumbbell),normal,27.0,40.0,,,
17596a06-2c74-4d14-94b4-a5bf1f0b0bdd,Legs,2024-07-23T08:29:09+00:00,2024-07-23T10:00:53+00:00,Standing Calf Raise (Dumbbell),normal,24.0,40.0,,,
3d4560ce-6b28-4bd7-a218-bcaa1d0b1ff9,Arms + Core,2024-07-20T10:10:38+00:00,2024-07-20T11:17:05+00:00,Triceps Pushdown,normal,17.0,21.25,,,
3d4560ce-6b28-4bd7-a218-bcaa1d0b1ff9,Arms + Core,2024-07-20T10:10:38+00:00,2024-07-20T11:17:05+00:00,Triceps Pushdown,normal,13.0,21.25,,,
3d4560ce-6b28-4bd7-a218-bcaa1d0b1ff9,Arms + Core,2024-07-20T10:10:38+00:00,2024-07-20T11:17:05+00:00,Triceps Pushdown,normal,16.0,21.25,,,
3d4560ce-6b28-4bd7-a218-bcaa1d0b1ff9,Arms + Core,2024-07-20T10:10:38+00:00,2024-07-20T11:17:05+00:00,Bicep Curl (Dumbbell),normal,16.0,10.0,,,
3d4560ce-6b28-4bd7-a218-bcaa1d0b1ff9,Arms + Core,2024-07-20T10:10:38+00:00,2024-07-20T11:17:05+00:00,Bicep Curl (Dumbbell),normal,12.0,10.0,,,
3d4560ce-6b28-4bd7-a218-bcaa1d0b1ff9,Arms + Core,2024-07-20T10:10:38+00:00,2024-07-20T11:17:05+00:00,Bicep Curl (Dumbbell),normal,12.0,10.0,,,
3d4560ce-6b28-4bd7-a218-bcaa1d0b1ff9,Arms + Core,2024-07-20T10:10:38+00:00,2024-07-20T11:17:05+00:00,Triceps Extension (Cable),normal,15.0,13.75,,,
3d4560ce-6b28-4bd7-a218-bcaa1d0b1ff9,Arms + Core,2024-07-20T10:10:38+00:00,2024-07-20T11:17:05+00:00,Triceps Extension (Cable),normal,15.0,16.25,,,
3d4560ce-6b28-4bd7-a218-bcaa1d0b1ff9,Arms + Core,2024-07-20T10:10:38+00:00,2024-07-20T11:17:05+00:00,Triceps Extension (Cable),normal,11.0,18.75,,,
3d4560ce-6b28-4bd7-a218-bcaa1d0b1ff9,Arms + Core,2024-07-20T10:10:38+00:00,2024-07-20T11:17:05+00:00,Hammer Curl (Dumbbell),normal,14.0,10.0,,,
3d4560ce-6b28-4bd7-a218-bcaa1d0b1ff9,Arms + Core,2024-07-20T10:10:38+00:00,2024-07-20T11:17:05+00:00,Hammer Curl (Dumbbell),normal,14.0,10.0,,,
3d4560ce-6b28-4bd7-a218-bcaa1d0b1ff9,Arms + Core,2024-07-20T10:10:38+00:00,2024-07-20T11:17:05+00:00,Hammer Curl (Dumbbell),normal,13.0,10.0,,,
3d4560ce-6b28-4bd7-a218-bcaa1d0b1ff9,Arms + Core,2024-07-20T10:10:38+00:00,2024-07-20T11:17:05+00:00,Cable Crunch,normal,14.0,38.75,,,
3d4560ce-6b28-4bd7-a218-bcaa1d0b1ff9,Arms + Core,2024-07-20T10:10:38+00:00,2024-07-20T11:17:05+00:00,Cable Crunch,normal,14.0,38.75,,,
3d4560ce-6b28-4bd7-a218-bcaa1d0b1ff9,Arms + Core,2024-07-20T10:10:38+00:00,2024-07-20T11:17:05+00:00,Cable Crunch,normal,16.0,38.75,,,
3d4560ce-6b28-4bd7-a218-bcaa1d0b1ff9,Arms + Core,2024-07-20T10:10:38+00:00,2024-07-20T11:17:05+00:00,Lying Knee Raise,normal,35.0,,,,
3d4560ce-6b28-4bd7-a218-bcaa1d0b1ff9,Arms + Core,2024-07-20T10:10:38+00:00,2024-07-20T11:17:05+00:00,Lying Knee Raise,normal,35.0,,,,
3d4560ce-6b28-4bd7-a218-bcaa1d0b1ff9,Arms + Core,2024-07-20T10:10:38+00:00,2024-07-20T11:17:05+00:00,Lying Knee Raise,normal,35.0,,,,
bcef138b-7433-47e3-92ac-8868d8bb9d4e,Pull,2024-07-19T00:26:21+00:00,2024-07-19T01:25:55+00:00,Lat Pulldown (Machine),normal,15.0,45.0,,,
bcef138b-7433-47e3-92ac-8868d8bb9d4e,Pull,2024-07-19T00:26:21+00:00,2024-07-19T01:25:55+00:00,Lat Pulldown (Machine),normal,12.0,47.5,,,
bcef138b-7433-47e3-92ac-8868d8bb9d4e,Pull,2024-07-19T00:26:21+00:00,2024-07-19T01:25:55+00:00,Lat Pulldown (Machine),normal,13.0,47.5,,,
bcef138b-7433-47e3-92ac-8868d8bb9d4e,Pull,2024-07-19T00:26:21+00:00,2024-07-19T01:25:55+00:00,Bent Over Row (Barbell),normal,16.0,20.0,,,
bcef138b-7433-47e3-92ac-8868d8bb9d4e,Pull,2024-07-19T00:26:21+00:00,2024-07-19T01:25:55+00:00,Bent Over Row (Barbell),normal,13.0,22.5,,,
bcef138b-7433-47e3-92ac-8868d8bb9d4e,Pull,2024-07-19T00:26:21+00:00,2024-07-19T01:25:55+00:00,Bent Over Row (Barbell),normal,14.0,22.5,,,
bcef138b-7433-47e3-92ac-8868d8bb9d4e,Pull,2024-07-19T00:26:21+00:00,2024-07-19T01:25:55+00:00,Seated Cable Row - V Grip (Cable),normal,14.0,41.25,,,
bcef138b-7433-47e3-92ac-8868d8bb9d4e,Pull,2024-07-19T00:26:21+00:00,2024-07-19T01:25:55+00:00,Seated Cable Row - V Grip (Cable),normal,16.0,41.25,,,
bcef138b-7433-47e3-92ac-8868d8bb9d4e,Pull,2024-07-19T00:26:21+00:00,2024-07-19T01:25:55+00:00,Seated Cable Row - V Grip (Cable),normal,13.0,43.75,,,
bcef138b-7433-47e3-92ac-8868d8bb9d4e,Pull,2024-07-19T00:26:21+00:00,2024-07-19T01:25:55+00:00,Cross Body Lat Pullaround,normal,17.0,16.25,,,
bcef138b-7433-47e3-92ac-8868d8bb9d4e,Pull,2024-07-19T00:26:21+00:00,2024-07-19T01:25:55+00:00,Cross Body Lat Pullaround,normal,13.0,18.75,,,
bcef138b-7433-47e3-92ac-8868d8bb9d4e,Pull,2024-07-19T00:26:21+00:00,2024-07-19T01:25:55+00:00,Cross Body Lat Pullaround,normal,12.0,18.75,,,
190accf8-8a3e-4ceb-8a32-a15f9d552f69,Push,2024-07-17T22:45:22+00:00,2024-07-17T23:57:36+00:00,Bench Press (Barbell),normal,7.0,37.5,,,
190accf8-8a3e-4ceb-8a32-a15f9d552f69,Push,2024-07-17T22:45:22+00:00,2024-07-17T23:57:36+00:00,Bench Press (Barbell),normal,5.0,37.5,,,
190accf8-8a3e-4ceb-8a32-a15f9d552f69,Push,2024-07-17T22:45:22+00:00,2024-07-17T23:57:36+00:00,Bench Press (Barbell),normal,5.0,37.5,,,
190accf8-8a3e-4ceb-8a32-a15f9d552f69,Push,2024-07-17T22:45:22+00:00,2024-07-17T23:57:36+00:00,Chest Fly (Machine),normal,16.0,35.0,,,
190accf8-8a3e-4ceb-8a32-a15f9d552f69,Push,2024-07-17T22:45:22+00:00,2024-07-17T23:57:36+00:00,Chest Fly (Machine),normal,12.0,37.5,,,
190accf8-8a3e-4ceb-8a32-a15f9d552f69,Push,2024-07-17T22:45:22+00:00,2024-07-17T23:57:36+00:00,Chest Fly (Machine),normal,12.0,37.5,,,
190accf8-8a3e-4ceb-8a32-a15f9d552f69,Push,2024-07-17T22:45:22+00:00,2024-07-17T23:57:36+00:00,Lateral Raise (Cable),normal,13.0,15.0,,,
190accf8-8a3e-4ceb-8a32-a15f9d552f69,Push,2024-07-17T22:45:22+00:00,2024-07-17T23:57:36+00:00,Lateral Raise (Cable),normal,12.0,15.0,,,
190accf8-8a3e-4ceb-8a32-a15f9d552f69,Push,2024-07-17T22:45:22+00:00,2024-07-17T23:57:36+00:00,Lateral Raise (Cable),normal,12.0,15.0,,,
190accf8-8a3e-4ceb-8a32-a15f9d552f69,Push,2024-07-17T22:45:22+00:00,2024-07-17T23:57:36+00:00,Chest Press (Machine),normal,8.0,30.0,,,
190accf8-8a3e-4ceb-8a32-a15f9d552f69,Push,2024-07-17T22:45:22+00:00,2024-07-17T23:57:36+00:00,Chest Press (Machine),normal,8.0,30.0,,,
190accf8-8a3e-4ceb-8a32-a15f9d552f69,Push,2024-07-17T22:45:22+00:00,2024-07-17T23:57:36+00:00,Chest Press (Machine),normal,6.0,30.0,,,
190accf8-8a3e-4ceb-8a32-a15f9d552f69,Push,2024-07-17T22:45:22+00:00,2024-07-17T23:57:36+00:00,Shoulder Press (Machine Plates),normal,13.0,12.5,,,
190accf8-8a3e-4ceb-8a32-a15f9d552f69,Push,2024-07-17T22:45:22+00:00,2024-07-17T23:57:36+00:00,Shoulder Press (Machine Plates),normal,12.0,12.5,,,
190accf8-8a3e-4ceb-8a32-a15f9d552f69,Push,2024-07-17T22:45:22+00:00,2024-07-17T23:57:36+00:00,Shoulder Press (Machine Plates),normal,12.0,12.5,,,
c52c3509-3f50-4cbd-8af6-8222f5210265,Legs,2024-07-16T21:55:18+00:00,2024-07-16T23:06:24+00:00,Leg Press Horizontal (Machine),normal,17.0,75.0,,,
c52c3509-3f50-4cbd-8af6-8222f5210265,Legs,2024-07-16T21:55:18+00:00,2024-07-16T23:06:24+00:00,Leg Press Horizontal (Machine),normal,20.0,77.5,,,
c52c3509-3f50-4cbd-8af6-8222f5210265,Legs,2024-07-16T21:55:18+00:00,2024-07-16T23:06:24+00:00,Leg Press Horizontal (Machine),normal,20.0,80.0,,,
c52c3509-3f50-4cbd-8af6-8222f5210265,Legs,2024-07-16T21:55:18+00:00,2024-07-16T23:06:24+00:00,Romanian Deadlift (Barbell),normal,12.0,40.0,,,
c52c3509-3f50-4cbd-8af6-8222f5210265,Legs,2024-07-16T21:55:18+00:00,2024-07-16T23:06:24+00:00,Romanian Deadlift (Barbell),normal,11.0,40.0,,,
c52c3509-3f50-4cbd-8af6-8222f5210265,Legs,2024-07-16T21:55:18+00:00,2024-07-16T23:06:24+00:00,Romanian Deadlift (Barbell),normal,12.0,40.0,,,
c52c3509-3f50-4cbd-8af6-8222f5210265,Legs,2024-07-16T21:55:18+00:00,2024-07-16T23:06:24+00:00,Leg Extension (Machine),normal,17.0,55.0,,,
c52c3509-3f50-4cbd-8af6-8222f5210265,Legs,2024-07-16T21:55:18+00:00,2024-07-16T23:06:24+00:00,Leg Extension (Machine),normal,13.0,57.5,,,
c52c3509-3f50-4cbd-8af6-8222f5210265,Legs,2024-07-16T21:55:18+00:00,2024-07-16T23:06:24+00:00,Leg Extension (Machine),normal,13.0,57.5,,,
c52c3509-3f50-4cbd-8af6-8222f5210265,Legs,2024-07-16T21:55:18+00:00,2024-07-16T23:06:24+00:00,Seated Leg Curl (Machine),normal,14.0,57.5,,,
c52c3509-3f50-4cbd-8af6-8222f5210265,Legs,2024-07-16T21:55:18+00:00,2024-07-16T23:06:24+00:00,Seated Leg Curl (Machine),normal,14.0,57.5,,,
c52c3509-3f50-4cbd-8af6-8222f5210265,Legs,2024-07-16T21:55:18+00:00,2024-07-16T23:06:24+00:00,Seated Leg Curl (Machine),normal,13.0,57.5,,,
c52c3509-3f50-4cbd-8af6-8222f5210265,Legs,2024-07-16T21:55:18+00:00,2024-07-16T23:06:24+00:00,Standing Calf Raise (Dumbbell),normal,24.0,40.0,,,
c52c3509-3f50-4cbd-8af6-8222f5210265,Legs,2024-07-16T21:55:18+00:00,2024-07-16T23:06:24+00:00,Standing Calf Raise (Dumbbell),normal,28.0,40.0,,,
c52c3509-3f50-4cbd-8af6-8222f5210265,Legs,2024-07-16T21:55:18+00:00,2024-07-16T23:06:24+00:00,Standing Calf Raise (Dumbbell),normal,24.0,40.0,,,
269e1dab-82fc-47fa-a564-c2ad688dd08b,Arms + Core,2024-07-15T22:14:06+00:00,2024-07-15T23:14:56+00:00,Triceps Pushdown,normal,13.0,18.75,,,
269e1dab-82fc-47fa-a564-c2ad688dd08b,Arms + Core,2024-07-15T22:14:06+00:00,2024-07-15T23:14:56+00:00,Triceps Pushdown,normal,16.0,18.75,,,
269e1dab-82fc-47fa-a564-c2ad688dd08b,Arms + Core,2024-07-15T22:14:06+00:00,2024-07-15T23:14:56+00:00,Triceps Pushdown,normal,13.0,21.25,,,
269e1dab-82fc-47fa-a564-c2ad688dd08b,Arms + Core,2024-07-15T22:14:06+00:00,2024-07-15T23:14:56+00:00,Bicep Curl (Dumbbell),normal,15.0,10.0,,,
269e1dab-82fc-47fa-a564-c2ad688dd08b,Arms + Core,2024-07-15T22:14:06+00:00,2024-07-15T23:14:56+00:00,Bicep Curl (Dumbbell),normal,12.0,10.0,,,
269e1dab-82fc-47fa-a564-c2ad688dd08b,Arms + Core,2024-07-15T22:14:06+00:00,2024-07-15T23:14:56+00:00,Bicep Curl (Dumbbell),normal,13.0,10.0,,,
269e1dab-82fc-47fa-a564-c2ad688dd08b,Arms + Core,2024-07-15T22:14:06+00:00,2024-07-15T23:14:56+00:00,Triceps Extension (Cable),normal,13.0,13.75,,,
269e1dab-82fc-47fa-a564-c2ad688dd08b,Arms + Core,2024-07-15T22:14:06+00:00,2024-07-15T23:14:56+00:00,Triceps Extension (Cable),normal,14.0,13.75,,,
269e1dab-82fc-47fa-a564-c2ad688dd08b,Arms + Core,2024-07-15T22:14:06+00:00,2024-07-15T23:14:56+00:00,Triceps Extension (Cable),normal,14.0,13.75,,,
269e1dab-82fc-47fa-a564-c2ad688dd08b,Arms + Core,2024-07-15T22:14:06+00:00,2024-07-15T23:14:56+00:00,Hammer Curl (Dumbbell),normal,13.0,10.0,,,
269e1dab-82fc-47fa-a564-c2ad688dd08b,Arms + Core,2024-07-15T22:14:06+00:00,2024-07-15T23:14:56+00:00,Hammer Curl (Dumbbell),normal,12.0,10.0,,,
269e1dab-82fc-47fa-a564-c2ad688dd08b,Arms + Core,2024-07-15T22:14:06+00:00,2024-07-15T23:14:56+00:00,Hammer Curl (Dumbbell),normal,15.0,10.0,,,
269e1dab-82fc-47fa-a564-c2ad688dd08b,Arms + Core,2024-07-15T22:14:06+00:00,2024-07-15T23:14:56+00:00,Cable Crunch,normal,16.0,36.25,,,
269e1dab-82fc-47fa-a564-c2ad688dd08b,Arms + Core,2024-07-15T22:14:06+00:00,2024-07-15T23:14:56+00:00,Cable Crunch,normal,12.0,38.75,,,
269e1dab-82fc-47fa-a564-c2ad688dd08b,Arms + Core,2024-07-15T22:14:06+00:00,2024-07-15T23:14:56+00:00,Cable Crunch,normal,12.0,38.75,,,
269e1dab-82fc-47fa-a564-c2ad688dd08b,Arms + Core,2024-07-15T22:14:06+00:00,2024-07-15T23:14:56+00:00,Lying Knee Raise,normal,30.0,,,,
269e1dab-82fc-47fa-a564-c2ad688dd08b,Arms + Core,2024-07-15T22:14:06+00:00,2024-07-15T23:14:56+00:00,Lying Knee Raise,normal,30.0,,,,
269e1dab-82fc-47fa-a564-c2ad688dd08b,Arms + Core,2024-07-15T22:14:06+00:00,2024-07-15T23:14:56+00:00,Lying Knee Raise,normal,30.0,,,,
60238838-7293-4016-bffd-d50781bfb895,Pull,2024-07-14T21:30:05+00:00,2024-07-14T22:39:59+00:00,Lat Pulldown (Machine),normal,16.0,42.5,,,
60238838-7293-4016-bffd-d50781bfb895,Pull,2024-07-14T21:30:05+00:00,2024-07-14T22:39:59+00:00,Lat Pulldown (Machine),normal,13.0,45.0,,,
60238838-7293-4016-bffd-d50781bfb895,Pull,2024-07-14T21:30:05+00:00,2024-07-14T22:39:59+00:00,Lat Pulldown (Machine),normal,13.0,45.0,,,
60238838-7293-4016-bffd-d50781bfb895,Pull,2024-07-14T21:30:05+00:00,2024-07-14T22:39:59+00:00,Bent Over Row (Barbell),normal,15.0,17.5,,,
60238838-7293-4016-bffd-d50781bfb895,Pull,2024-07-14T21:30:05+00:00,2024-07-14T22:39:59+00:00,Bent Over Row (Barbell),normal,13.0,20.0,,,
60238838-7293-4016-bffd-d50781bfb895,Pull,2024-07-14T21:30:05+00:00,2024-07-14T22:39:59+00:00,Bent Over Row (Barbell),normal,14.0,20.0,,,
60238838-7293-4016-bffd-d50781bfb895,Pull,2024-07-14T21:30:05+00:00,2024-07-14T22:39:59+00:00,Pull Up (Assisted),normal,11.0,40.0,,,
60238838-7293-4016-bffd-d50781bfb895,Pull,2024-07-14T21:30:05+00:00,2024-07-14T22:39:59+00:00,Pull Up (Assisted),normal,8.0,37.5,,,
60238838-7293-4016-bffd-d50781bfb895,Pull,2024-07-14T21:30:05+00:00,2024-07-14T22:39:59+00:00,Pull Up (Assisted),normal,7.0,37.5,,,
60238838-7293-4016-bffd-d50781bfb895,Pull,2024-07-14T21:30:05+00:00,2024-07-14T22:39:59+00:00,Seated Cable Row - V Grip (Cable),normal,12.0,41.25,,,
60238838-7293-4016-bffd-d50781bfb895,Pull,2024-07-14T21:30:05+00:00,2024-07-14T22:39:59+00:00,Seated Cable Row - V Grip (Cable),normal,12.0,41.25,,,
60238838-7293-4016-bffd-d50781bfb895,Pull,2024-07-14T21:30:05+00:00,2024-07-14T22:39:59+00:00,Seated Cable Row - V Grip (Cable),normal,12.0,41.25,,,
60238838-7293-4016-bffd-d50781bfb895,Pull,2024-07-14T21:30:05+00:00,2024-07-14T22:39:59+00:00,Cross Body Lat Pullaround,normal,14.0,16.25,,,
60238838-7293-4016-bffd-d50781bfb895,Pull,2024-07-14T21:30:05+00:00,2024-07-14T22:39:59+00:00,Cross Body Lat Pullaround,normal,14.0,16.25,,,
60238838-7293-4016-bffd-d50781bfb895,Pull,2024-07-14T21:30:05+00:00,2024-07-14T22:39:59+00:00,Cross Body Lat Pullaround,normal,13.0,16.25,,,
7bb93643-ef31-49ab-8ed9-bd3808775d00,Push,2024-07-13T21:31:13+00:00,2024-07-13T22:49:19+00:00,Bench Press (Barbell),normal,6.0,35.0,,,
7bb93643-ef31-49ab-8ed9-bd3808775d00,Push,2024-07-13T21:31:13+00:00,2024-07-13T22:49:19+00:00,Bench Press (Barbell),normal,7.0,35.0,,,
7bb93643-ef31-49ab-8ed9-bd3808775d00,Push,2024-07-13T21:31:13+00:00,2024-07-13T22:49:19+00:00,Bench Press (Barbell),normal,5.0,35.0,,,
7bb93643-ef31-49ab-8ed9-bd3808775d00,Push,2024-07-13T21:31:13+00:00,2024-07-13T22:49:19+00:00,Chest Fly (Machine),normal,14.0,35.0,,,
7bb93643-ef31-49ab-8ed9-bd3808775d00,Push,2024-07-13T21:31:13+00:00,2024-07-13T22:49:19+00:00,Chest Fly (Machine),normal,13.0,35.0,,,
7bb93643-ef31-49ab-8ed9-bd3808775d00,Push,2024-07-13T21:31:13+00:00,2024-07-13T22:49:19+00:00,Chest Fly (Machine),normal,12.0,35.0,,,
7bb93643-ef31-49ab-8ed9-bd3808775d00,Push,2024-07-13T21:31:13+00:00,2024-07-13T22:49:19+00:00,Lateral Raise (Cable),normal,15.0,15.0,,,
7bb93643-ef31-49ab-8ed9-bd3808775d00,Push,2024-07-13T21:31:13+00:00,2024-07-13T22:49:19+00:00,Lateral Raise (Cable),normal,12.0,15.0,,,
7bb93643-ef31-49ab-8ed9-bd3808775d00,Push,2024-07-13T21:31:13+00:00,2024-07-13T22:49:19+00:00,Lateral Raise (Cable),normal,12.0,15.0,,,
7bb93643-ef31-49ab-8ed9-bd3808775d00,Push,2024-07-13T21:31:13+00:00,2024-07-13T22:49:19+00:00,Chest Press (Machine),normal,15.0,27.5,,,
7bb93643-ef31-49ab-8ed9-bd3808775d00,Push,2024-07-13T21:31:13+00:00,2024-07-13T22:49:19+00:00,Chest Press (Machine),normal,12.0,30.0,,,
7bb93643-ef31-49ab-8ed9-bd3808775d00,Push,2024-07-13T21:31:13+00:00,2024-07-13T22:49:19+00:00,Chest Press (Machine),normal,12.0,30.0,,,
7bb93643-ef31-49ab-8ed9-bd3808775d00,Push,2024-07-13T21:31:13+00:00,2024-07-13T22:49:19+00:00,Shoulder Press (Machine Plates),normal,14.0,12.5,,,
7bb93643-ef31-49ab-8ed9-bd3808775d00,Push,2024-07-13T21:31:13+00:00,2024-07-13T22:49:19+00:00,Shoulder Press (Machine Plates),normal,14.0,12.5,,,
7bb93643-ef31-49ab-8ed9-bd3808775d00,Push,2024-07-13T21:31:13+00:00,2024-07-13T22:49:19+00:00,Shoulder Press (Machine Plates),normal,15.0,12.5,,,
6e03a974-84b9-4fec-9278-0abb758168bf,Core,2024-07-12T23:09:54+00:00,2024-07-12T23:48:20+00:00,Cable Crunch,normal,15.0,36.25,,,
6e03a974-84b9-4fec-9278-0abb758168bf,Core,2024-07-12T23:09:54+00:00,2024-07-12T23:48:20+00:00,Cable Crunch,normal,15.0,36.25,,,
6e03a974-84b9-4fec-9278-0abb758168bf,Core,2024-07-12T23:09:54+00:00,2024-07-12T23:48:20+00:00,Cable Crunch,normal,13.0,36.25,,,
6e03a974-84b9-4fec-9278-0abb758168bf,Core,2024-07-12T23:09:54+00:00,2024-07-12T23:48:20+00:00,Leg Raise Parallel Bars,normal,20.0,,,,
6e03a974-84b9-4fec-9278-0abb758168bf,Core,2024-07-12T23:09:54+00:00,2024-07-12T23:48:20+00:00,Leg Raise Parallel Bars,normal,21.0,,,,
6e03a974-84b9-4fec-9278-0abb758168bf,Core,2024-07-12T23:09:54+00:00,2024-07-12T23:48:20+00:00,Leg Raise Parallel Bars,normal,20.0,,,,
6e03a974-84b9-4fec-9278-0abb758168bf,Core,2024-07-12T23:09:54+00:00,2024-07-12T23:48:20+00:00,Lying Knee Raise,normal,30.0,,,,
6e03a974-84b9-4fec-9278-0abb758168bf,Core,2024-07-12T23:09:54+00:00,2024-07-12T23:48:20+00:00,Lying Knee Raise,normal,30.0,,,,
6e03a974-84b9-4fec-9278-0abb758168bf,Core,2024-07-12T23:09:54+00:00,2024-07-12T23:48:20+00:00,Lying Knee Raise,normal,30.0,,,,
95a8e9dc-fdc8-42d6-83f2-a93b54efa6f4,Legs,2024-07-11T22:20:34+00:00,2024-07-11T23:45:47+00:00,Leg Press Horizontal (Machine),normal,14.0,72.5,,,
95a8e9dc-fdc8-42d6-83f2-a93b54efa6f4,Legs,2024-07-11T22:20:34+00:00,2024-07-11T23:45:47+00:00,Leg Press Horizontal (Machine),normal,15.0,72.5,,,
95a8e9dc-fdc8-42d6-83f2-a93b54efa6f4,Legs,2024-07-11T22:20:34+00:00,2024-07-11T23:45:47+00:00,Leg Press Horizontal (Machine),normal,13.0,75.0,,,
95a8e9dc-fdc8-42d6-83f2-a93b54efa6f4,Legs,2024-07-11T22:20:34+00:00,2024-07-11T23:45:47+00:00,Good Morning (Barbell),normal,14.0,37.5,,,
95a8e9dc-fdc8-42d6-83f2-a93b54efa6f4,Legs,2024-07-11T22:20:34+00:00,2024-07-11T23:45:47+00:00,Good Morning (Barbell),normal,15.0,37.5,,,
95a8e9dc-fdc8-42d6-83f2-a93b54efa6f4,Legs,2024-07-11T22:20:34+00:00,2024-07-11T23:45:47+00:00,Good Morning (Barbell),normal,12.0,40.0,,,
95a8e9dc-fdc8-42d6-83f2-a93b54efa6f4,Legs,2024-07-11T22:20:34+00:00,2024-07-11T23:45:47+00:00,Romanian Deadlift (Barbell),normal,14.0,37.5,,,
95a8e9dc-fdc8-42d6-83f2-a93b54efa6f4,Legs,2024-07-11T22:20:34+00:00,2024-07-11T23:45:47+00:00,Romanian Deadlift (Barbell),normal,13.0,40.0,,,
95a8e9dc-fdc8-42d6-83f2-a93b54efa6f4,Legs,2024-07-11T22:20:34+00:00,2024-07-11T23:45:47+00:00,Romanian Deadlift (Barbell),normal,13.0,40.0,,,
95a8e9dc-fdc8-42d6-83f2-a93b54efa6f4,Legs,2024-07-11T22:20:34+00:00,2024-07-11T23:45:47+00:00,Leg Extension (Machine),normal,14.0,55.0,,,
95a8e9dc-fdc8-42d6-83f2-a93b54efa6f4,Legs,2024-07-11T22:20:34+00:00,2024-07-11T23:45:47+00:00,Leg Extension (Machine),normal,14.0,55.0,,,
95a8e9dc-fdc8-42d6-83f2-a93b54efa6f4,Legs,2024-07-11T22:20:34+00:00,2024-07-11T23:45:47+00:00,Leg Extension (Machine),normal,14.0,55.0,,,
95a8e9dc-fdc8-42d6-83f2-a93b54efa6f4,Legs,2024-07-11T22:20:34+00:00,2024-07-11T23:45:47+00:00,Seated Leg Curl (Machine),normal,13.0,57.5,,,
95a8e9dc-fdc8-42d6-83f2-a93b54efa6f4,Legs,2024-07-11T22:20:34+00:00,2024-07-11T23:45:47+00:00,Seated Leg Curl (Machine),normal,14.0,57.5,,,
95a8e9dc-fdc8-42d6-83f2-a93b54efa6f4,Legs,2024-07-11T22:20:34+00:00,2024-07-11T23:45:47+00:00,Seated Leg Curl (Machine),normal,12.0,57.5,,,
95a8e9dc-fdc8-42d6-83f2-a93b54efa6f4,Legs,2024-07-11T22:20:34+00:00,2024-07-11T23:45:47+00:00,Standing Calf Raise (Dumbbell),normal,27.0,40.0,,,
95a8e9dc-fdc8-42d6-83f2-a93b54efa6f4,Legs,2024-07-11T22:20:34+00:00,2024-07-11T23:45:47+00:00,Standing Calf Raise (Dumbbell),normal,24.0,40.0,,,
95a8e9dc-fdc8-42d6-83f2-a93b54efa6f4,Legs,2024-07-11T22:20:34+00:00,2024-07-11T23:45:47+00:00,Standing Calf Raise (Dumbbell),normal,23.0,40.0,,,
3cd37bbd-796d-41d7-ab18-c2351985e5b3,Pull,2024-07-10T21:46:49+00:00,2024-07-10T23:22:07+00:00,Lat Pulldown (Machine),normal,13.0,42.5,,,
